partition,pair_key,distance_bin,distance_bin_nm,distance_mid_nm,near_pair_count,connected_near_pair_count,syn_count_sum,connected_syn_count_sum,fraction_connected,fraction_ci_low,fraction_ci_high
pre_neuropil,LA_L | ME_L,11,1100-1200,1150.0,7444,309,583.0,583.0,0.04150994089199355,0.037210131093819376,0.04628272944177525
pre_neuropil,LA_L | ME_L,12,1200-1300,1250.0,7161,272,579.0,579.0,0.037983521854489596,0.03379800829884903,0.04266447762686913
pre_neuropil,LA_L | ME_L,13,1300-1400,1350.0,7069,261,557.0,557.0,0.036921771113311644,0.0327713800873896,0.04157520219716207
pre_neuropil,LA_L | ME_L,14,1400-1500,1450.0,6899,229,417.0,417.0,0.033193216408175095,0.0292189588367932,0.0376870527396567
pre_neuropil,LA_L | ME_L,15,1500-1600,1550.0,6908,208,424.0,424.0,0.030110017371163866,0.026333924075534424,0.03440844015920151
pre_neuropil,LA_L | ME_L,16,1600-1700,1650.0,6982,199,361.0,361.0,0.028501861930678888,0.024850386761472908,0.03267190232106225
pre_neuropil,LA_L | ME_L,17,1700-1800,1750.0,6669,175,318.0,318.0,0.026240815714499925,0.02266843722851926,0.030358686928002004
pre_neuropil,LA_L | ME_L,18,1800-1900,1850.0,6649,174,292.0,292.0,0.02616934877425177,0.022597104777039044,0.0302888079132616
pre_neuropil,LA_L | ME_L,19,1900-2000,1950.0,6760,187,381.0,381.0,0.027662721893491123,0.024013248966326055,0.03184873337223136
pre_neuropil,LA_L | PLP_L,0,0-100,50.0,343,28,37.0,37.0,0.08163265306122448,0.057080470774112685,0.11545246645141038
pre_neuropil,LA_L | PLP_L,8,800-900,850.0,90,1,1.0,1.0,0.011111111111111112,0.00196403353551235,0.06028554447679775
pre_neuropil,LA_L | PLP_L,14,1400-1500,1450.0,80,2,2.0,2.0,0.025,0.006882748898125228,0.08664600055322111
pre_neuropil,LA_L | PLP_L,18,1800-1900,1850.0,66,0,0.0,0.0,0.0,0.0,0.05500446725160935
pre_neuropil,LA_R | LA_R,0,0-100,50.0,8678,4213,36495.0,36495.0,0.4854805254666974,0.47497369900324243,0.4960002012807711
pre_neuropil,LA_R | LA_R,1,100-200,150.0,2210,974,5640.0,5640.0,0.4407239819004525,0.42014521875579736,0.46150846414545443
pre_neuropil,LA_R | LA_R,2,200-300,250.0,1274,528,2705.0,2705.0,0.41444270015698587,0.3876880709397713,0.4417117545159033
pre_neuropil,LA_R | LA_R,3,300-400,350.0,1094,431,2033.0,2033.0,0.3939670932358318,0.3654313222566779,0.42324493122105505
pre_neuropil,LA_R | LA_R,4,400-500,450.0,1158,406,1677.0,1677.0,0.35060449050086356,0.32365642511421333,0.37854050086950086
pre_neuropil,LA_R | LA_R,5,500-600,550.0,1044,326,1259.0,1259.0,0.31226053639846746,0.28488096122251394,0.3410166935375185
pre_neuropil,LA_R | LA_R,6,600-700,650.0,1147,367,1195.0,1195.0,0.3199651264167393,0.29360899757255715,0.34752319646700486
pre_neuropil,LA_R | LA_R,7,700-800,750.0,1076,269,938.0,938.0,0.25,0.22504691901323284,0.2767318603929319
pre_neuropil,LA_R | LA_R,8,800-900,850.0,1142,241,778.0,778.0,0.21103327495621715,0.18835576670497298,0.23564838884322845
pre_neuropil,LA_R | LA_R,9,900-1000,950.0,1195,223,693.0,693.0,0.18661087866108786,0.16553798216257207,0.20969224007863138
pre_neuropil,LA_R | LA_R,10,1000-1100,1050.0,1292,214,577.0,577.0,0.16563467492260062,0.14636057524545049,0.18689126664633626
pre_neuropil,LA_R | LA_R,11,1100-1200,1150.0,1323,166,366.0,366.0,0.1254724111866969,0.10869973329365325,0.1444138260038545
pre_neuropil,LA_R | LA_R,12,1200-1300,1250.0,1322,172,413.0,413.0,0.13010590015128592,0.11303707857603963,0.1493182435076844
pre_neuropil,LA_R | LA_R,13,1300-1400,1350.0,1406,160,408.0,408.0,0.11379800853485064,0.09824003125202971,0.13146066703918258
pre_neuropil,LA_R | LA_R,14,1400-1500,1450.0,1463,158,361.0,361.0,0.10799726589200273,0.0931069793025595,0.12494083172216193
pre_neuropil,LA_R | LA_R,15,1500-1600,1550.0,1490,115,199.0,199.0,0.07718120805369127,0.06469119122329835,0.09184588740672507
pre_neuropil,LA_R | LA_R,16,1600-1700,1650.0,1557,118,315.0,315.0,0.07578676942838793,0.06365957040985293,0.09000214644853935
pre_neuropil,LA_R | LA_R,17,1700-1800,1750.0,1607,111,235.0,235.0,0.06907280647168637,0.05767449534116703,0.08252650269613224
pre_neuropil,LA_R | LA_R,18,1800-1900,1850.0,1683,106,282.0,282.0,0.0629827688651218,0.052342179352907636,0.07561387769477246
pre_neuropil,LA_R | LA_R,19,1900-2000,1950.0,1797,104,192.0,192.0,0.05787423483583751,0.04799134525661127,0.06964343172766096
pre_neuropil,LA_R | LOP_R,0,0-100,50.0,1061,87,112.0,112.0,0.08199811498586239,0.06695802960157435,0.1000542283718181
pre_neuropil,LA_R | LOP_R,1,100-200,150.0,612,22,25.0,25.0,0.03594771241830065,0.023857153880278217,0.053827757304675816
pre_neuropil,LA_R | LOP_R,2,200-300,250.0,394,8,9.0,9.0,0.02030456852791878,0.010323639395446532,0.039549475934875886
pre_neuropil,LA_R | LOP_R,3,300-400,350.0,344,4,4.0,4.0,0.011627906976744186,0.0045308288500372045,0.029512252828519932
pre_neuropil,LA_R | LOP_R,4,400-500,450.0,338,2,2.0,2.0,0.005917159763313609,0.0016241672734965615,0.021315112205654012
pre_neuropil,LA_R | LOP_R,5,500-600,550.0,326,2,2.0,2.0,0.006134969325153374,0.0016840100332528342,0.022089825650299516
pre_neuropil,LA_R | LOP_R,7,700-800,750.0,351,2,2.0,2.0,0.005698005698005698,0.0015639592395947054,0.02053491530048177
pre_neuropil,LA_R | LOP_R,8,800-900,850.0,346,0,0.0,0.0,0.0,0.0,0.010980969673132068
pre_neuropil,LA_R | LOP_R,10,1000-1100,1050.0,358,0,0.0,0.0,0.0,0.0,0.010616800279459297
pre_neuropil,LA_R | LOP_R,11,1100-1200,1150.0,338,1,1.0,1.0,0.0029585798816568047,0.0005224396059251134,0.01656617687609463
pre_neuropil,LA_R | LOP_R,12,1200-1300,1250.0,360,0,0.0,0.0,0.0,0.0,0.010558440816003448
pre_neuropil,LA_R | LOP_R,13,1300-1400,1350.0,372,2,2.0,2.0,0.005376344086021506,0.0014755968760074394,0.01938851183361917
pre_neuropil,LA_R | LOP_R,16,1600-1700,1650.0,423,0,0.0,0.0,0.0,0.0,0.00900005997541008
pre_neuropil,LA_R | LOP_R,18,1800-1900,1850.0,406,0,0.0,0.0,0.0,0.0,0.009373377421911295
pre_neuropil,LA_R | LOP_R,19,1900-2000,1950.0,394,0,0.0,0.0,0.0,8.673617379884035e-19,0.009656104339013316
pre_neuropil,LA_R | ME_R,0,0-100,50.0,109864,41809,210860.0,210860.0,0.3805523192310493,0.3776855120307734,0.38342747956184564
pre_neuropil,LA_R | ME_R,1,100-200,150.0,35697,6622,18668.0,18668.0,0.18550578479984312,0.18150730715884078,0.18957194493363655
pre_neuropil,LA_R | ME_R,2,200-300,250.0,22249,2996,7870.0,7870.0,0.1346577374264012,0.13023525610540804,0.13920635983635105
pre_neuropil,LA_R | ME_R,3,300-400,350.0,19722,2218,5277.0,5277.0,0.11246323902241152,0.10812909953395511,0.1169483237786198
pre_neuropil,LA_R | ME_R,4,400-500,450.0,19208,1773,4187.0,4187.0,0.09230528946272387,0.08829287758572625,0.09648074661488139
pre_neuropil,LA_R | ME_R,5,500-600,550.0,17851,1429,3394.0,3394.0,0.08005153772897877,0.07616030292539264,0.08412348251014998
pre_neuropil,LA_R | ME_R,6,600-700,650.0,17805,1227,2812.0,2812.0,0.06891322662173546,0.06528469877223043,0.07272773657898297
pre_neuropil,LA_R | ME_R,7,700-800,750.0,16890,1052,2428.0,2428.0,0.06228537596210776,0.05873920027946592,0.06603062116836866
pre_neuropil,LA_R | ME_R,8,800-900,850.0,16475,883,2118.0,2118.0,0.05359635811836115,0.050260116890486706,0.05714073342171
pre_neuropil,LA_R | ME_R,9,900-1000,950.0,15968,792,1768.0,1768.0,0.04959919839679359,0.04633858506871831,0.05307647549637018
pre_neuropil,LA_R | ME_R,10,1000-1100,1050.0,15357,713,1590.0,1590.0,0.04642833886826854,0.04321234953262475,0.04987119609810424
pre_neuropil,LA_R | ME_R,11,1100-1200,1150.0,15158,593,1261.0,1261.0,0.039121256102388174,0.03614964518476572,0.04232641540143641
pre_neuropil,LA_R | ME_R,12,1200-1300,1250.0,14629,515,1078.0,1078.0,0.03520404675644268,0.0323374689999451,0.038314672823280806
pre_neuropil,LA_R | ME_R,13,1300-1400,1350.0,14530,496,1038.0,1038.0,0.03413626978664831,0.03130473520585622,0.03721407953064125
pre_neuropil,LA_R | ME_R,14,1400-1500,1450.0,14600,455,926.0,926.0,0.031164383561643836,0.028466782866932543,0.03410864249237839
pre_neuropil,LA_R | ME_R,15,1500-1600,1550.0,14044,394,775.0,775.0,0.02805468527485047,0.025449992217008256,0.030917499853802106
pre_neuropil,LA_R | ME_R,16,1600-1700,1650.0,13901,396,779.0,779.0,0.02848715919718006,0.02584919059631485,0.03138566492336257
pre_neuropil,LA_R | ME_R,17,1700-1800,1750.0,13636,337,656.0,656.0,0.02471399237312995,0.022238931394958198,0.02745677768131143
pre_neuropil,LA_R | ME_R,18,1800-1900,1850.0,13622,298,521.0,521.0,0.02187637644986052,0.019551306812173458,0.024471045539258544
pre_neuropil,LA_R | ME_R,19,1900-2000,1950.0,13438,297,583.0,583.0,0.022101503199880936,0.01974900137132615,0.024727166239516703
pre_neuropil,LA_R | PLP_R,0,0-100,50.0,1143,113,208.0,208.0,0.09886264216972879,0.08287924436185007,0.11753343686631607
pre_neuropil,LA_R | PLP_R,1,100-200,150.0,563,23,39.0,39.0,0.04085257548845471,0.027374001314520193,0.060554619308948524
pre_neuropil,LA_R | PLP_R,3,300-400,350.0,313,10,16.0,16.0,0.03194888178913738,0.01744467813317713,0.057803016613977284
pre_neuropil,LA_R | PLP_R,4,400-500,450.0,305,11,15.0,15.0,0.036065573770491806,0.020255495880327025,0.06341716997815836
pre_neuropil,LA_R | PLP_R,6,600-700,650.0,276,7,8.0,8.0,0.025362318840579712,0.012338530973343337,0.05141753674496588
pre_neuropil,LA_R | PLP_R,7,700-800,750.0,287,8,11.0,11.0,0.027874564459930314,0.014190599099751473,0.05403072824819326
pre_neuropil,LA_R | PLP_R,9,900-1000,950.0,306,5,5.0,5.0,0.016339869281045753,0.006998988314164848,0.03767416080461068
pre_neuropil,LA_R | PLP_R,10,1000-1100,1050.0,318,4,5.0,5.0,0.012578616352201259,0.004902076950155302,0.03189117786836412
pre_neuropil,LA_R | PLP_R,11,1100-1200,1150.0,276,2,4.0,4.0,0.007246376811594203,0.0019894307873807495,0.02603213569880286
pre_neuropil,LA_R | PLP_R,12,1200-1300,1250.0,273,6,7.0,7.0,0.02197802197802198,0.010110597164400367,0.04711201677801292
pre_neuropil,LA_R | PLP_R,13,1300-1400,1350.0,237,2,2.0,2.0,0.008438818565400843,0.002317238705718979,0.030241920509300354
pre_neuropil,LA_R | PLP_R,18,1800-1900,1850.0,224,0,0.0,0.0,0.0,0.0,0.01686083665142801
pre_neuropil,LH_L | LH_R,0,0-100,50.0,3412,2004,18655.0,18655.0,0.5873388042203986,0.5707302376999795,0.6037509209111224
pre_neuropil,LH_L | LH_R,1,100-200,150.0,1146,400,1527.0,1527.0,0.34904013961605584,0.3219879588096315,0.37710102875178564
pre_neuropil,LH_L | LH_R,2,200-300,250.0,668,185,450.0,450.0,0.27694610778443113,0.24435943438299856,0.3120836319588297
pre_neuropil,LH_L | LH_R,3,300-400,350.0,549,122,382.0,382.0,0.2222222222222222,0.1894428360458435,0.258862067203116
pre_neuropil,LH_L | LH_R,4,400-500,450.0,537,113,241.0,241.0,0.21042830540037244,0.1780702814002055,0.24689998715901776
pre_neuropil,LH_L | LH_R,5,500-600,550.0,444,57,134.0,134.0,0.12837837837837837,0.10042099614931745,0.16271132563588514
pre_neuropil,LH_L | LH_R,6,600-700,650.0,481,62,119.0,119.0,0.1288981288981289,0.10186664163973576,0.16181040257429208
pre_neuropil,LH_L | LH_R,7,700-800,750.0,454,40,68.0,68.0,0.0881057268722467,0.06536872007726771,0.1177548755068819
pre_neuropil,LH_L | LH_R,9,900-1000,950.0,429,33,50.0,50.0,0.07692307692307693,0.055294976536531586,0.10606104839268041
pre_neuropil,LH_L | LH_R,10,1000-1100,1050.0,357,29,40.0,40.0,0.08123249299719888,0.05715231716334834,0.11422925303254927
pre_neuropil,LH_L | LH_R,11,1100-1200,1150.0,328,16,26.0,26.0,0.04878048780487805,0.030245890601633442,0.07776226750753673
pre_neuropil,LH_L | LH_R,12,1200-1300,1250.0,315,16,21.0,21.0,0.050793650793650794,0.031503719217636394,0.0809082119732747
pre_neuropil,LH_L | LH_R,14,1400-1500,1450.0,313,7,11.0,11.0,0.022364217252396165,0.010874414693890427,0.04543637277846169
pre_neuropil,LH_L | LH_R,15,1500-1600,1550.0,265,7,10.0,10.0,0.026415094339622643,0.01285300940285369,0.05351171986523576
pre_neuropil,LH_L | LH_R,16,1600-1700,1650.0,302,5,5.0,5.0,0.016556291390728478,0.007091955887854528,0.03816545840765007
pre_neuropil,LH_L | LH_R,17,1700-1800,1750.0,268,9,15.0,15.0,0.033582089552238806,0.01776620604120164,0.06258058414837936
pre_neuropil,LH_L | LH_R,18,1800-1900,1850.0,265,2,9.0,9.0,0.007547169811320755,0.002072108640542797,0.027095996295598036
pre_neuropil,LH_L | LH_R,19,1900-2000,1950.0,257,2,2.0,2.0,0.007782101167315175,0.0021366887793855555,0.027926000607583393
pre_neuropil,LH_L | SLP_L,0,0-100,50.0,86305,32343,142964.0,142964.0,0.37475233184635887,0.3715284661146859,0.3779873471064709
pre_neuropil,LH_L | SLP_L,1,100-200,150.0,42171,9849,22407.0,22407.0,0.23354912143416093,0.22953537174980848,0.23761141179614326
pre_neuropil,LH_L | SLP_L,2,200-300,250.0,26781,4961,9902.0,9902.0,0.18524326948209552,0.180635583441165,0.18994124311733138
pre_neuropil,LH_L | SLP_L,3,300-400,350.0,23848,3666,6928.0,6928.0,0.15372358269037237,0.14920158697331187,0.15835712161713927
pre_neuropil,LH_L | SLP_L,4,400-500,450.0,22497,2862,4895.0,4895.0,0.1272169622616349,0.12292620377474829,0.13163501228216581
pre_neuropil,LH_L | SLP_L,5,500-600,550.0,20799,2154,3621.0,3621.0,0.10356267128227319,0.09949469930476154,0.10777706110704682
pre_neuropil,LH_L | SLP_L,6,600-700,650.0,20697,1780,3004.0,3004.0,0.08600280233850316,0.08225949622152683,0.08989976516811639
pre_neuropil,LH_L | SLP_L,7,700-800,750.0,19260,1400,2156.0,2156.0,0.07268951194184839,0.0691073932145546,0.07644205939307065
pre_neuropil,LH_L | SLP_L,8,800-900,850.0,18079,1096,1627.0,1627.0,0.060622822058742185,0.057236662925359755,0.06419566771010851
pre_neuropil,LH_L | SLP_L,9,900-1000,950.0,17287,826,1186.0,1186.0,0.04778156996587031,0.04470104491870951,0.05106303865256097
pre_neuropil,LH_L | SLP_L,10,1000-1100,1050.0,16626,702,1021.0,1021.0,0.04222302417899675,0.03927048360204668,0.045387063587097924
pre_neuropil,LH_L | SLP_L,11,1100-1200,1150.0,15931,601,938.0,938.0,0.03772518988136338,0.03487620165204637,0.040797070180163125
pre_neuropil,LH_L | SLP_L,12,1200-1300,1250.0,14998,447,677.0,677.0,0.029803973863181756,0.027200578546462257,0.03264818028858637
pre_neuropil,LH_L | SLP_L,13,1300-1400,1350.0,14199,403,562.0,562.0,0.028382280442284667,0.025775752782882865,0.031243935446267
pre_neuropil,LH_L | SLP_L,14,1400-1500,1450.0,13873,340,496.0,496.0,0.024508037194550567,0.022063677482892646,0.02721566285345594
pre_neuropil,LH_L | SLP_L,15,1500-1600,1550.0,13145,304,418.0,418.0,0.02312666413084823,0.020693072627317496,0.02583890475995288
pre_neuropil,LH_L | SLP_L,16,1600-1700,1650.0,12824,287,423.0,423.0,0.02237991266375546,0.019959227792374624,0.025086666756245313
pre_neuropil,LH_L | SLP_L,17,1700-1800,1750.0,12355,213,284.0,284.0,0.017239983812221773,0.015090266444124964,0.01968982168322833
pre_neuropil,LH_L | SLP_L,18,1800-1900,1850.0,11667,190,252.0,252.0,0.016285248992885918,0.014142613217946,0.01874632599959937
pre_neuropil,LH_L | SLP_L,19,1900-2000,1950.0,11491,164,258.0,258.0,0.01427203898703333,0.012259968615739449,0.01660877195046374
pre_neuropil,LH_R | LH_R,0,0-100,50.0,51175,27534,201787.0,201787.0,0.5380361504640938,0.5337139228282348,0.5423526679404003
pre_neuropil,LH_R | LH_R,1,100-200,150.0,17615,5919,16943.0,16943.0,0.3360204371274482,0.3290813662992887,0.3430310159358749
pre_neuropil,LH_R | LH_R,2,200-300,250.0,9951,2573,6032.0,6032.0,0.2585669781931464,0.2500583968925868,0.2672618987914751
pre_neuropil,LH_R | LH_R,3,300-400,350.0,8382,1780,3691.0,3691.0,0.21235981865903125,0.20373707405035468,0.22124610235498066
pre_neuropil,LH_R | LH_R,4,400-500,450.0,7404,1350,2811.0,2811.0,0.18233387358184766,0.1737041721346619,0.19129304918821308
pre_neuropil,LH_R | LH_R,5,500-600,550.0,6637,964,1872.0,1872.0,0.14524634624077143,0.13697451141536707,0.15392861748925854
pre_neuropil,LH_R | LH_R,6,600-700,650.0,6247,791,1433.0,1433.0,0.12662077797342725,0.11860300154461881,0.13509749216170067
pre_neuropil,LH_R | LH_R,7,700-800,750.0,5603,556,938.0,938.0,0.0992325539889345,0.09167650008015014,0.10733778989016039
pre_neuropil,LH_R | LH_R,8,800-900,850.0,5361,461,817.0,817.0,0.08599141951128521,0.07877996693808101,0.09379579000505034
pre_neuropil,LH_R | LH_R,9,900-1000,950.0,4945,366,650.0,650.0,0.07401415571284126,0.06704337249809741,0.08164629257422981
pre_neuropil,LH_R | LH_R,10,1000-1100,1050.0,4492,270,458.0,458.0,0.06010685663401603,0.05352470361062892,0.06744076812663156
pre_neuropil,LH_R | LH_R,11,1100-1200,1150.0,4386,228,379.0,379.0,0.05198358413132695,0.04579686965851439,0.058954427062533586
pre_neuropil,LH_R | LH_R,12,1200-1300,1250.0,4094,194,342.0,342.0,0.04738641914997557,0.04129165963050098,0.05432980118926327
pre_neuropil,LH_R | LH_R,13,1300-1400,1350.0,3748,157,284.0,284.0,0.04188900747065102,0.03593044162764456,0.04878571483269215
pre_neuropil,LH_R | LH_R,14,1400-1500,1450.0,3610,111,185.0,185.0,0.03074792243767313,0.02559612171526494,0.0368973755094059
pre_neuropil,LH_R | LH_R,15,1500-1600,1550.0,3305,105,177.0,177.0,0.03177004538577912,0.02631291277159606,0.03831441783256462
pre_neuropil,LH_R | LH_R,16,1600-1700,1650.0,3223,84,148.0,148.0,0.026062674526838348,0.021100814467045755,0.03215299259928188
pre_neuropil,LH_R | LH_R,17,1700-1800,1750.0,3088,69,102.0,102.0,0.022344559585492228,0.01769448726367729,0.028181601601936
pre_neuropil,LH_R | LH_R,18,1800-1900,1850.0,2904,57,108.0,108.0,0.01962809917355372,0.015180916321837766,0.025344537334234835
pre_neuropil,LH_R | LH_R,19,1900-2000,1950.0,2684,68,124.0,124.0,0.02533532041728763,0.02003432309610964,0.03199314757031653
pre_neuropil,LH_R | SLP_R,0,0-100,50.0,106021,41720,187949.0,187949.0,0.3935069467369672,0.3905701660745957,0.396451444528782
pre_neuropil,LH_R | SLP_R,1,100-200,150.0,47638,11543,26582.0,26582.0,0.24230656198832864,0.23847967404302028,0.2461750081554948
pre_neuropil,LH_R | SLP_R,2,200-300,250.0,28703,5384,10774.0,10774.0,0.18757621154583146,0.18310193496898636,0.19213410632369288
pre_neuropil,LH_R | SLP_R,3,300-400,350.0,24518,3676,6830.0,6830.0,0.14993066318623052,0.14551676973187538,0.15445424060203033
pre_neuropil,LH_R | SLP_R,4,400-500,450.0,23145,2887,5034.0,5034.0,0.12473536400950529,0.12054065216922166,0.129054627795025
pre_neuropil,LH_R | SLP_R,5,500-600,550.0,20726,2080,3343.0,3343.0,0.1003570394673357,0.09634001746890888,0.10452218304110367
pre_neuropil,LH_R | SLP_R,6,600-700,650.0,20140,1710,2802.0,2802.0,0.08490566037735849,0.08113466928775886,0.08883497542986041
pre_neuropil,LH_R | SLP_R,7,700-800,750.0,18703,1288,1984.0,1984.0,0.06886595733304818,0.06532460421773889,0.07258438411730964
pre_neuropil,LH_R | SLP_R,8,800-900,850.0,17458,963,1513.0,1513.0,0.05516095772711651,0.05187126083541411,0.0586463835349254
pre_neuropil,LH_R | SLP_R,9,900-1000,950.0,16397,772,1194.0,1194.0,0.04708178325303409,0.043944402491064564,0.05043133978791702
pre_neuropil,LH_R | SLP_R,10,1000-1100,1050.0,15410,629,978.0,978.0,0.04081765087605451,0.037806255033512565,0.04405793124435861
pre_neuropil,LH_R | SLP_R,11,1100-1200,1150.0,14891,540,793.0,793.0,0.03626351487475656,0.033378450793998836,0.03938778795539478
pre_neuropil,LH_R | SLP_R,12,1200-1300,1250.0,13884,402,562.0,562.0,0.02895419187554019,0.026292668284164933,0.031876313136245275
pre_neuropil,LH_R | SLP_R,13,1300-1400,1350.0,13279,368,521.0,521.0,0.027712930190526393,0.025054609624354313,0.030644435977454258
pre_neuropil,LH_R | SLP_R,14,1400-1500,1450.0,12788,279,423.0,423.0,0.021817328745699093,0.019425234693635024,0.0244966350080661
pre_neuropil,LH_R | SLP_R,15,1500-1600,1550.0,12063,251,370.0,370.0,0.02080742767139186,0.01840857346874391,0.023511393393172965
pre_neuropil,LH_R | SLP_R,16,1600-1700,1650.0,11650,228,340.0,340.0,0.019570815450643778,0.017209226443333073,0.022249144090894887
pre_neuropil,LH_R | SLP_R,17,1700-1800,1750.0,11146,174,233.0,233.0,0.015610981518033374,0.013470810926630111,0.018084937811540306
pre_neuropil,LH_R | SLP_R,18,1800-1900,1850.0,10743,146,225.0,225.0,0.013590244810574328,0.011568162471424788,0.015960074289783268
pre_neuropil,LH_R | SLP_R,19,1900-2000,1950.0,10332,129,175.0,175.0,0.01248548199767712,0.010518316620345186,0.014815043751586208
pre_neuropil,LOP_L | LOP_L,0,0-100,50.0,293675,135844,574482.0,574482.0,0.46256576147101386,0.4607629462358617,0.464369556057419
pre_neuropil,LOP_L | LOP_L,1,100-200,150.0,76428,20942,46426.0,46426.0,0.2740095253048621,0.2708588247407046,0.2771829432336523
pre_neuropil,LOP_L | LOP_L,2,200-300,250.0,44097,9005,16593.0,16593.0,0.20420890309998413,0.20047214173165476,0.2079971968670898
pre_neuropil,LOP_L | LOP_L,3,300-400,350.0,37250,5781,9777.0,9777.0,0.15519463087248322,0.15155306942547486,0.15890730467994357
pre_neuropil,LOP_L | LOP_L,4,400-500,450.0,35922,4318,6921.0,6921.0,0.12020488836924448,0.11688242888239338,0.12360857189071033
pre_neuropil,LOP_L | LOP_L,5,500-600,550.0,33510,2958,4474.0,4474.0,0.088272157564906,0.08528168087431665,0.09135702472844542
pre_neuropil,LOP_L | LOP_L,6,600-700,650.0,33635,2314,3542.0,3542.0,0.06879738367771666,0.06614132671556017,0.07155192845289368
pre_neuropil,LOP_L | LOP_L,7,700-800,750.0,32759,1736,2572.0,2572.0,0.05299307060655087,0.050619138124504595,0.0554718304928207
pre_neuropil,LOP_L | LOP_L,8,800-900,850.0,32450,1350,2085.0,2085.0,0.04160246533127889,0.039483570844226594,0.04382988194590474
pre_neuropil,LOP_L | LOP_L,9,900-1000,950.0,32326,1065,1630.0,1630.0,0.03294561653158448,0.031054611064557827,0.034947617662724265
pre_neuropil,LOP_L | LOP_L,10,1000-1100,1050.0,30675,780,1179.0,1179.0,0.025427872860635695,0.02372473192942042,0.0272498654947535
pre_neuropil,LOP_L | LOP_L,11,1100-1200,1150.0,31065,669,998.0,998.0,0.02153549010140029,0.019979419066872294,0.023209883491482498
pre_neuropil,LOP_L | LOP_L,12,1200-1300,1250.0,30411,529,791.0,791.0,0.017395021538259184,0.015985397763466417,0.018926557852307697
pre_neuropil,LOP_L | LOP_L,13,1300-1400,1350.0,30269,467,695.0,695.0,0.015428326010109353,0.014100063285782814,0.01687957226980375
pre_neuropil,LOP_L | LOP_L,14,1400-1500,1450.0,29218,372,545.0,545.0,0.012731877609692655,0.011508858226753842,0.014083012752383897
pre_neuropil,LOP_L | LOP_L,15,1500-1600,1550.0,29203,309,452.0,452.0,0.010581104681025922,0.009470251035739098,0.011820705669418643
